Date,Open,High,Low,Close,Volume,OpenInt,Company
2/7/1984,2.7755,2.7755,2.739,2.7755,2666994,0,Verizon
2/8/1984,2.761,2.761,2.6733,2.6733,4799493,0,Verizon
2/9/1984,2.6733,2.7025,2.6733,2.6806,2505988,0,Verizon
2/10/1984,2.6661,2.6661,2.6441,2.6661,2417272,0,Verizon
2/13/1984,2.6661,2.6733,2.6441,2.6587,3188342,0,Verizon
2/14/1984,2.6587,2.7025,2.6587,2.6952,2842235,0,Verizon
2/15/1984,2.6952,2.7098,2.6661,2.7098,4225569,0,Verizon
2/16/1984,2.7318,2.7537,2.7318,2.7537,2706422,0,Verizon
2/17/1984,2.7537,2.7755,2.739,2.7537,2576084,0,Verizon
2/21/1984,2.7537,2.7537,2.7171,2.7244,1110611,0,Verizon
2/22/1984,2.7244,2.7244,2.6879,2.6879,2834569,0,Verizon
2/23/1984,2.6879,2.6952,2.6298,2.6587,4914495,0,Verizon
2/24/1984,2.6587,2.7025,2.6514,2.6952,3549783,0,Verizon
2/27/1984,2.6952,2.6952,2.6733,2.6879,1715199,0,Verizon
2/28/1984,2.6879,2.6952,2.6298,2.6441,2270505,0,Verizon
2/29/1984,2.6441,2.6952,2.6441,2.6806,1894823,0,Verizon
3/1/1984,2.6806,2.7318,2.6806,2.7244,2076641,0,Verizon
3/2/1984,2.7465,2.7903,2.7465,2.761,3224487,0,Verizon
3/5/1984,2.761,2.761,2.7098,2.7098,1236562,0,Verizon
3/6/1984,2.7098,2.7318,2.6952,2.7171,2041588,0,Verizon
3/7/1984,2.7171,2.7244,2.7025,2.7098,1424954,0,Verizon
3/8/1984,2.7098,2.7171,2.6879,2.7025,1886062,0,Verizon
3/9/1984,2.7025,2.7025,2.6587,2.6806,1959447,0,Verizon
3/12/1984,2.6806,2.7025,2.6661,2.6806,2487368,0,Verizon
3/13/1984,2.6806,2.7025,2.6661,2.6806,4192707,0,Verizon
3/14/1984,2.6879,2.6952,2.6733,2.6879,3476399,0,Verizon
3/15/1984,2.6879,2.7244,2.6806,2.6806,2550894,0,Verizon
3/16/1984,2.7025,2.7318,2.7025,2.7171,3301155,0,Verizon
3/19/1984,2.7098,2.7098,2.6806,2.6879,2904668,0,Verizon
3/20/1984,2.6879,2.7098,2.6733,2.7098,2388794,0,Verizon
3/21/1984,2.7098,2.7098,2.6879,2.6952,2245316,0,Verizon
3/22/1984,2.6952,2.7025,2.6806,2.6952,4772108,0,Verizon
3/23/1984,2.6952,2.7098,2.6733,2.7098,2956145,0,Verizon
3/26/1984,2.7244,2.739,2.7171,2.7244,3052529,0,Verizon
3/27/1984,2.7244,2.739,2.7171,2.7244,3052529,0,Verizon
3/28/1984,2.7244,2.739,2.7244,2.7244,1361427,0,Verizon
3/29/1984,2.7318,2.7465,2.7318,2.739,1514764,0,Verizon
3/30/1984,2.739,2.7537,2.7318,2.7318,2105119,0,Verizon
4/2/1984,2.7318,2.7318,2.6806,2.6952,4280332,0,Verizon
4/3/1984,2.6952,2.7098,2.6879,2.6952,3900270,0,Verizon
4/4/1984,2.6952,2.7171,2.6661,2.6661,2262838,0,Verizon
4/5/1984,2.6661,2.6806,2.6298,2.637,1553097,0,Verizon
4/6/1984,2.637,2.6587,2.637,2.6514,1718483,0,Verizon
4/9/1984,2.6514,2.6661,2.6075,2.6075,1502717,0,Verizon
4/10/1984,2.6075,2.637,2.6075,2.6075,2350457,0,Verizon
4/11/1984,2.6075,2.615,2.5639,2.5858,2224502,0,Verizon
4/12/1984,2.5858,2.5931,2.5639,2.5858,2780900,0,Verizon
4/13/1984,2.5858,2.6075,2.5639,2.5784,4122613,0,Verizon
4/16/1984,2.5784,2.5858,2.5639,2.5713,1698768,0,Verizon
4/17/1984,2.5784,2.6221,2.5784,2.6075,7939642,0,Verizon
4/18/1984,2.6075,2.637,2.5931,2.5931,4891495,0,Verizon
4/19/1984,2.5931,2.5931,2.5784,2.5931,2803901,0,Verizon
4/23/1984,2.5931,2.6075,2.5784,2.6003,1857588,0,Verizon
4/24/1984,2.6003,2.6587,2.5931,2.637,2302265,0,Verizon
4/25/1984,2.637,2.6806,2.637,2.6733,1626483,0,Verizon
4/26/1984,2.6733,2.7171,2.6733,2.7171,2863045,0,Verizon
4/27/1984,2.7171,2.739,2.6806,2.6879,1748059,0,Verizon
4/30/1984,2.6879,2.6952,2.6441,2.6733,1660431,0,Verizon
5/1/1984,2.6806,2.7244,2.6806,2.7098,1918920,0,Verizon
5/2/1984,2.7098,2.7537,2.7098,2.739,1773248,0,Verizon
5/3/1984,2.739,2.761,2.739,2.7537,2396461,0,Verizon
5/4/1984,2.7537,2.761,2.7171,2.7244,1456716,0,Verizon
5/7/1984,2.7244,2.7244,2.6952,2.7098,1122650,0,Verizon
5/8/1984,2.7098,2.739,2.7025,2.739,2903574,0,Verizon
5/9/1984,2.739,2.7829,2.739,2.7537,1878397,0,Verizon
5/10/1984,2.7537,2.761,2.739,2.761,1421666,0,Verizon
5/11/1984,2.7537,2.7537,2.7318,2.7465,1132513,0,Verizon
5/14/1984,2.739,2.739,2.7244,2.7244,1067892,0,Verizon
5/15/1984,2.7244,2.739,2.7098,2.7244,1715199,0,Verizon
5/16/1984,2.7244,2.7244,2.7098,2.7098,1477523,0,Verizon
5/17/1984,2.7098,2.7098,2.6661,2.6806,1608960,0,Verizon
5/18/1984,2.6806,2.6879,2.6587,2.6661,2569513,0,Verizon
5/21/1984,2.6661,2.6952,2.6661,2.6661,1174137,0,Verizon
5/22/1984,2.6661,2.6661,2.637,2.6587,1352662,0,Verizon
5/23/1984,2.6587,2.6661,2.6441,2.6661,1104033,0,Verizon
5/24/1984,2.6661,2.7098,2.6441,2.7098,1342807,0,Verizon
5/25/1984,2.7098,2.7171,2.6661,2.6661,1411809,0,Verizon
5/29/1984,2.6661,2.6733,2.6075,2.6298,1485192,0,Verizon
5/30/1984,2.6298,2.6661,2.5931,2.637,3008719,0,Verizon
5/31/1984,2.637,2.6587,2.6298,2.6514,893742,0,Verizon
6/1/1984,2.6514,2.6952,2.637,2.6952,1321996,0,Verizon
6/4/1984,2.6952,2.7244,2.6879,2.6952,1185087,0,Verizon
6/5/1984,2.6952,2.7025,2.6733,2.6733,3946274,0,Verizon
6/6/1984,2.6733,2.7244,2.6733,2.7098,1719582,0,Verizon
6/7/1984,2.7098,2.7171,2.6952,2.7025,1232184,0,Verizon
6/8/1984,2.7025,2.7537,2.7025,2.739,1842255,0,Verizon
6/11/1984,2.739,2.7465,2.7098,2.7171,1007654,0,Verizon
6/12/1984,2.7171,2.7244,2.7098,2.7171,730549,0,Verizon
6/13/1984,2.7171,2.739,2.7171,2.7244,1089800,0,Verizon
6/14/1984,2.7244,2.7318,2.7098,2.7098,1243135,0,Verizon
6/15/1984,2.7098,2.7244,2.7098,2.7171,2365792,0,Verizon
6/18/1984,2.7171,2.7755,2.7098,2.7465,3383303,0,Verizon
6/19/1984,2.739,2.739,2.7171,2.739,3850984,0,Verizon
6/20/1984,2.739,2.739,2.7171,2.7318,1766678,0,Verizon
6/21/1984,2.7318,2.739,2.7171,2.7171,979178,0,Verizon
6/22/1984,2.7171,2.7244,2.6952,2.7171,7046992,0,Verizon
6/25/1984,2.7465,2.7465,2.7244,2.7318,2698755,0,Verizon
6/26/1984,2.7318,2.761,2.7318,2.7318,1105131,0,Verizon
6/27/1984,2.7318,2.7465,2.6879,2.6879,2335126,0,Verizon
6/28/1984,2.6879,2.7171,2.6879,2.7025,1878397,0,Verizon
6/29/1984,2.7025,2.7171,2.6879,2.6952,1532292,0,Verizon
7/2/1984,2.6952,2.7098,2.6879,2.7098,1163179,0,Verizon
7/3/1984,2.7098,2.7537,2.7025,2.7465,893742,0,Verizon
7/5/1984,2.7465,2.7537,2.7318,2.7318,487395,0,Verizon
7/6/1984,2.7318,2.7684,2.7318,2.761,848839,0,Verizon
7/9/1984,2.7684,2.8194,2.7684,2.8048,1772150,0,Verizon
7/10/1984,2.8048,2.8704,2.8048,2.8413,1401950,0,Verizon
7/11/1984,2.8413,2.8558,2.8194,2.8267,670309,0,Verizon
7/12/1984,2.8267,2.8779,2.8267,2.8558,1010937,0,Verizon
7/13/1984,2.8558,2.8922,2.8558,2.8558,1283660,0,Verizon
7/16/1984,2.8486,2.8486,2.812,2.8413,1168658,0,Verizon
7/17/1984,2.8413,2.8922,2.8267,2.8704,1143463,0,Verizon
7/18/1984,2.8704,2.8851,2.8267,2.8267,1698768,0,Verizon
7/19/1984,2.8267,2.8413,2.8267,2.8267,864166,0,Verizon
7/20/1984,2.8267,2.8413,2.812,2.8341,1834582,0,Verizon
7/23/1984,2.8341,2.8999,2.8194,2.8922,2359221,0,Verizon
7/24/1984,2.8922,2.9217,2.8779,2.8779,2018590,0,Verizon
7/25/1984,2.8779,2.9654,2.8779,2.8779,3074433,0,Verizon
7/26/1984,2.9507,2.9507,2.9217,2.9217,1378950,0,Verizon
7/27/1984,2.9217,2.9217,2.8999,2.8999,1035038,0,Verizon
7/30/1984,2.8999,2.9071,2.8704,2.8851,997795,0,Verizon
7/31/1984,2.8851,2.8999,2.8632,2.8922,1208088,0,Verizon
8/1/1984,2.8922,2.9071,2.8851,2.8922,1384422,0,Verizon
8/2/1984,2.9071,3.0092,2.9071,2.9874,4187233,0,Verizon
8/3/1984,2.9874,3.0311,2.9654,2.98,2489560,0,Verizon
8/6/1984,2.98,2.9874,2.9289,2.9289,1013131,0,Verizon
8/7/1984,2.9289,2.9289,2.8922,2.9071,2354840,0,Verizon
8/8/1984,2.9071,2.9143,2.8851,2.8851,904696,0,Verizon
8/9/1984,2.8851,2.9143,2.8779,2.9143,2388794,0,Verizon
8/10/1984,2.9143,2.9654,2.8851,2.8922,2180689,0,Verizon
8/13/1984,2.8922,2.9289,2.8851,2.9217,1454526,0,Verizon
8/14/1984,2.9217,2.9217,2.9071,2.9071,693306,0,Verizon
8/15/1984,2.9071,2.9143,2.8851,2.8922,1231087,0,Verizon
8/16/1984,2.8922,2.9217,2.8922,2.9143,1091991,0,Verizon
8/17/1984,2.9143,2.9217,2.9071,2.9217,491779,0,Verizon
8/20/1984,2.9217,2.9364,2.9071,2.9364,1270515,0,Verizon
8/21/1984,2.9436,2.98,2.9436,2.9728,1939732,0,Verizon
8/22/1984,2.9728,2.9874,2.9436,2.9507,1197136,0,Verizon
8/23/1984,2.9507,2.9728,2.9364,2.9654,830219,0,Verizon
8/24/1984,2.9654,2.98,2.9654,2.9728,639640,0,Verizon
8/27/1984,2.9654,2.9654,2.9507,2.9581,786406,0,Verizon
8/28/1984,2.9581,2.98,2.9507,2.9728,1059126,0,Verizon
8/29/1984,2.9728,2.9944,2.9654,2.9654,1891541,0,Verizon
8/30/1984,2.9728,2.9944,2.9728,2.98,2181789,0,Verizon
8/31/1984,2.98,2.9944,2.98,2.9874,347200,0,Verizon
9/4/1984,2.9874,2.9944,2.98,2.98,828026,0,Verizon
9/5/1984,2.98,2.98,2.9507,2.9654,939744,0,Verizon
9/6/1984,2.9654,2.98,2.9654,2.9654,763405,0,Verizon
9/7/1984,2.98,3.0092,2.98,2.98,1050371,0,Verizon
9/10/1984,2.98,2.9944,2.9654,2.98,1270515,0,Verizon
9/11/1984,2.98,3.0092,2.98,2.98,1212465,0,Verizon
9/12/1984,2.98,3.0019,2.98,2.9944,1782010,0,Verizon
9/13/1984,2.9944,3.0385,2.9944,3.0311,5520183,0,Verizon
9/14/1984,3.0311,3.0459,3.0167,3.0311,1970398,0,Verizon
9/17/1984,3.0311,3.0459,3.0239,3.0311,4532244,0,Verizon
9/18/1984,3.0311,3.0459,3.0167,3.0239,1600193,0,Verizon
9/19/1984,3.0239,3.0459,3.0167,3.0311,5726092,0,Verizon
9/20/1984,3.0311,3.0822,3.0311,3.075,5804953,0,Verizon
9/21/1984,3.075,3.0968,3.0604,3.075,5846573,0,Verizon
9/24/1984,3.1045,3.1045,3.0678,3.0678,2105119,0,Verizon
9/25/1984,3.0678,3.0822,3.0385,3.0678,1671389,0,Verizon
9/26/1984,3.0678,3.0896,3.0604,3.0822,973700,0,Verizon
9/27/1984,3.0896,3.1408,3.0896,3.1262,1841154,0,Verizon
9/28/1984,3.1262,3.1408,3.1117,3.1117,1829109,0,Verizon
10/1/1984,3.1117,3.1117,3.0896,3.0896,613353,0,Verizon
10/2/1984,3.0896,3.0968,3.0822,3.0822,602402,0,Verizon
10/3/1984,3.0822,3.1045,3.0678,3.0678,1922208,0,Verizon
10/4/1984,3.075,3.075,3.0531,3.0678,1056936,0,Verizon
10/5/1984,3.0678,3.075,3.0531,3.0604,584879,0,Verizon
10/8/1984,3.0531,3.0531,3.0385,3.0531,329677,0,Verizon
10/9/1984,3.0531,3.0604,3.0385,3.0459,853221,0,Verizon
10/10/1984,3.0459,3.075,3.0385,3.0678,1336236,0,Verizon
10/11/1984,3.075,3.0896,3.075,3.0822,1319807,0,Verizon
10/12/1984,3.0822,3.0968,3.075,3.0822,1026273,0,Verizon
10/15/1984,3.0822,3.1117,3.0678,3.1117,2972572,0,Verizon
10/16/1984,3.1117,3.1408,3.1117,3.1408,616640,0,Verizon
10/17/1984,3.1408,3.1552,3.1262,3.1336,2547608,0,Verizon
10/18/1984,3.1481,3.192,3.1481,3.192,1160987,0,Verizon
10/19/1984,3.2066,3.2503,3.2066,3.2066,1400853,0,Verizon
10/22/1984,3.2066,3.2137,3.1702,3.192,904696,0,Verizon
10/23/1984,3.192,3.1992,3.1189,3.1262,1489573,0,Verizon
10/24/1984,3.1189,3.1189,3.0822,3.1117,2091973,0,Verizon
10/25/1984,3.1189,3.1408,3.1189,3.1262,2940810,0,Verizon
10/26/1984,3.1262,3.1408,3.1189,3.1336,1462192,0,Verizon
10/29/1984,3.1336,3.1552,3.1262,3.1336,1354855,0,Verizon
10/30/1984,3.1336,3.1552,3.1262,3.1481,1751345,0,Verizon
10/31/1984,3.1481,3.1626,3.1408,3.1552,456729,0,Verizon
11/1/1984,3.1552,3.1626,3.1408,3.1552,1083225,0,Verizon
11/2/1984,3.1552,3.1702,3.1552,3.1552,385535,0,Verizon
11/5/1984,3.1552,3.1702,3.1481,3.1702,2228885,0,Verizon
11/6/1984,3.1702,3.1845,3.1552,3.1845,1114990,0,Verizon
11/7/1984,3.1845,3.1845,3.1552,3.1702,1279282,0,Verizon
11/8/1984,3.1702,3.1702,3.1408,3.1552,1929872,0,Verizon
11/9/1984,3.1552,3.1702,3.1336,3.1408,822551,0,Verizon
11/12/1984,3.1408,3.1408,3.1262,3.1262,383349,0,Verizon
11/13/1984,3.1262,3.1336,3.1189,3.1189,429350,0,Verizon
11/14/1984,3.1189,3.1189,3.0968,3.1045,1488480,0,Verizon
11/15/1984,3.1045,3.1336,3.0968,3.1262,1779820,0,Verizon
11/16/1984,3.1262,3.1552,3.1189,3.1336,1371285,0,Verizon
11/19/1984,3.1336,3.1408,3.1189,3.1336,634165,0,Verizon
11/20/1984,3.1336,3.1408,3.1189,3.1408,971509,0,Verizon
11/21/1984,3.1408,3.1845,3.1336,3.1845,1036129,0,Verizon
11/23/1984,3.1845,3.2357,3.1845,3.2357,922220,0,Verizon
11/26/1984,3.2357,3.2357,3.1845,3.1845,934269,0,Verizon
11/27/1984,3.192,3.2357,3.192,3.2213,1032846,0,Verizon
11/28/1984,3.2213,3.2213,3.192,3.192,2420556,0,Verizon
11/29/1984,3.192,3.2137,3.1845,3.1845,852125,0,Verizon
11/30/1984,3.1845,3.1992,3.1702,3.1845,969320,0,Verizon
12/3/1984,3.1845,3.1845,3.1702,3.1845,936457,0,Verizon
12/4/1984,3.1845,3.1992,3.1702,3.192,456729,0,Verizon
12/5/1984,3.192,3.1992,3.1773,3.1773,695497,0,Verizon
12/6/1984,3.1773,3.1845,3.1189,3.1773,2327458,0,Verizon
12/7/1984,3.1845,3.2066,3.1845,3.192,702073,0,Verizon
12/10/1984,3.192,3.1992,3.1773,3.192,341725,0,Verizon
12/11/1984,3.192,3.1992,3.1845,3.192,383349,0,Verizon
12/12/1984,3.192,3.192,3.1773,3.1845,5764431,0,Verizon
12/13/1984,3.1845,3.2066,3.1845,3.1845,2100737,0,Verizon
12/14/1984,3.1845,3.2213,3.1845,3.2137,1509287,0,Verizon
12/17/1984,3.2137,3.2357,3.2066,3.2357,10777499,0,Verizon
12/18/1984,3.2357,3.3673,3.2357,3.3673,2278167,0,Verizon
12/19/1984,3.3673,3.3673,3.294,3.3158,3086481,0,Verizon
12/20/1984,3.3158,3.3158,3.272,3.2868,2346080,0,Verizon
12/21/1984,3.3014,3.3014,3.2137,3.2357,2836759,0,Verizon
12/24/1984,3.2357,3.294,3.2357,3.2797,1070084,0,Verizon
12/26/1984,3.2647,3.2797,3.2647,3.2647,227817,0,Verizon
12/27/1984,3.2647,3.2797,3.2576,3.2647,1351570,0,Verizon
12/28/1984,3.2647,3.2797,3.2647,3.272,743690,0,Verizon
12/31/1984,3.272,3.3306,3.2647,3.3232,1864155,0,Verizon
1/2/1985,3.3158,3.3158,3.2797,3.3014,1075562,0,Verizon
1/3/1985,3.3014,3.3014,3.2647,3.2797,1206992,0,Verizon
1/4/1985,3.2797,3.294,3.272,3.2797,1282566,0,Verizon
1/7/1985,3.2797,3.2868,3.2647,3.2797,986843,0,Verizon
1/8/1985,3.2797,3.2797,3.2503,3.2576,720690,0,Verizon
1/9/1985,3.2576,3.3014,3.2576,3.2868,1470949,0,Verizon
1/10/1985,3.2868,3.3014,3.2797,3.3014,1343897,0,Verizon
1/11/1985,3.3014,3.3158,3.2576,3.2647,2492843,0,Verizon
1/14/1985,3.2647,3.3014,3.2576,3.3014,1296803,0,Verizon
1/15/1985,3.3014,3.3014,3.2647,3.2797,1424954,0,Verizon
1/16/1985,3.2797,3.3088,3.2576,3.2576,1671389,0,Verizon
1/17/1985,3.2576,3.2797,3.2357,3.2431,1514764,0,Verizon
1/18/1985,3.2431,3.2503,3.2284,3.2503,1054747,0,Verizon
1/21/1985,3.2503,3.2647,3.2357,3.2576,1174137,0,Verizon
1/22/1985,3.2576,3.2576,3.2137,3.2357,3018577,0,Verizon
1/23/1985,3.2357,3.2431,3.2137,3.2431,2860854,0,Verizon
1/24/1985,3.2431,3.2503,3.2213,3.2284,5558518,0,Verizon
1/25/1985,3.2503,3.3014,3.2503,3.2868,2262838,0,Verizon
1/28/1985,3.3088,3.3821,3.3088,3.3526,2082119,0,Verizon
1/29/1985,3.3526,3.3821,3.3381,3.3748,2812666,0,Verizon
1/30/1985,3.3748,3.4038,3.3748,3.4038,1835679,0,Verizon
1/31/1985,3.4038,3.4111,3.3893,3.4038,1877300,0,Verizon
2/1/1985,3.3965,3.4256,3.3965,3.3965,3434782,0,Verizon
2/4/1985,3.3965,3.3965,3.3748,3.3893,3058002,0,Verizon
2/5/1985,3.3821,3.3821,3.3526,3.3599,2873999,0,Verizon
2/6/1985,3.3599,3.4111,3.3526,3.3821,3223393,0,Verizon
2/7/1985,3.3893,3.4111,3.3893,3.3893,2158781,0,Verizon
2/8/1985,3.3893,3.4111,3.3893,3.3965,1409618,0,Verizon
2/11/1985,3.3965,3.4185,3.3893,3.4038,731645,0,Verizon
2/12/1985,3.4038,3.4256,3.3893,3.4256,341725,0,Verizon
2/13/1985,3.4256,3.4912,3.4256,3.477,1453430,0,Verizon
2/14/1985,3.477,3.484,3.4404,3.4622,1211372,0,Verizon
2/15/1985,3.4622,3.5058,3.4549,3.477,1033938,0,Verizon
2/19/1985,3.4912,3.4984,3.4912,3.4984,1013131,0,Verizon
2/20/1985,3.4984,3.5134,3.477,3.4912,1713008,0,Verizon
2/21/1985,3.4912,3.4912,3.4404,3.4549,1411809,0,Verizon
2/22/1985,3.4622,3.484,3.4622,3.4622,1244232,0,Verizon
2/25/1985,3.4622,3.4622,3.4404,3.4549,589258,0,Verizon
2/26/1985,3.4549,3.477,3.4549,3.4622,3174105,0,Verizon
2/27/1985,3.4622,3.4696,3.4549,3.4622,1320902,0,Verizon
2/28/1985,3.4549,3.4549,3.4256,3.4404,882789,0,Verizon
3/1/1985,3.4404,3.4476,3.433,3.4404,1214660,0,Verizon
3/4/1985,3.4404,3.4549,3.4185,3.4404,1673578,0,Verizon
3/5/1985,3.4404,3.4549,3.4038,3.4185,1473144,0,Verizon
3/6/1985,3.4185,3.4256,3.3965,3.3965,1131418,0,Verizon
3/7/1985,3.3965,3.4185,3.3748,3.4038,1654960,0,Verizon
3/8/1985,3.4038,3.4185,3.3893,3.4038,935363,0,Verizon
3/11/1985,3.4038,3.4185,3.4038,3.4111,1079940,0,Verizon
3/12/1985,3.4111,3.4256,3.4038,3.4256,1131418,0,Verizon
3/13/1985,3.4256,3.4476,3.4038,3.4256,1004366,0,Verizon
3/14/1985,3.4256,3.4622,3.4111,3.4549,1912352,0,Verizon
3/15/1985,3.4549,3.4912,3.4404,3.4404,2316503,0,Verizon
3/18/1985,3.4404,3.4622,3.433,3.4476,810503,0,Verizon
3/19/1985,3.4476,3.5134,3.4476,3.5134,3508166,0,Verizon
3/20/1985,3.5134,3.5207,3.4912,3.4912,994511,0,Verizon
3/21/1985,3.4912,3.5134,3.477,3.4912,1005461,0,Verizon
3/22/1985,3.4912,3.5134,3.477,3.5134,2045972,0,Verizon
3/25/1985,3.5353,3.5353,3.5058,3.5134,1055844,0,Verizon
3/26/1985,3.5134,3.5207,3.484,3.484,845550,0,Verizon
3/27/1985,3.484,3.5058,3.484,3.4912,1478620,0,Verizon
3/28/1985,3.4912,3.5134,3.484,3.5134,1056936,0,Verizon
3/29/1985,3.5058,3.5058,3.4984,3.5058,846645,0,Verizon
4/1/1985,3.5058,3.5278,3.5058,3.5278,558590,0,Verizon
4/2/1985,3.5278,3.5718,3.5278,3.5571,789691,0,Verizon
4/3/1985,3.5278,3.5278,3.5058,3.5058,1386620,0,Verizon
4/4/1985,3.5058,3.5353,3.5058,3.5134,1198228,0,Verizon
4/8/1985,3.5134,3.5278,3.4912,3.4912,1160987,0,Verizon
4/9/1985,3.4912,3.5058,3.484,3.484,484110,0,Verizon
4/10/1985,3.5134,3.5426,3.5134,3.5207,921129,0,Verizon
4/11/1985,3.5278,3.5789,3.5278,3.5644,1167560,0,Verizon
4/12/1985,3.5644,3.601,3.5426,3.5789,897030,0,Verizon
4/15/1985,3.5789,3.5863,3.5644,3.5789,957270,0,Verizon
4/16/1985,3.5789,3.6082,3.5718,3.5937,875124,0,Verizon
4/17/1985,3.5937,3.601,3.5644,3.5863,809409,0,Verizon
4/18/1985,3.5863,3.5863,3.5426,3.5644,640734,0,Verizon
4/19/1985,3.5644,3.6155,3.5644,3.601,583780,0,Verizon
4/22/1985,3.601,3.6227,3.5863,3.6227,430446,0,Verizon
4/23/1985,3.6227,3.6522,3.6155,3.6375,633071,0,Verizon
4/24/1985,3.6375,3.6592,3.6227,3.6592,397582,0,Verizon
4/25/1985,3.6592,3.6812,3.6375,3.6812,803930,0,Verizon
4/26/1985,3.6812,3.718,3.6739,3.6884,1082130,0,Verizon
4/29/1985,3.6884,3.6957,3.6522,3.6957,1376761,0,Verizon
4/30/1985,3.6884,3.6884,3.6592,3.6739,1093086,0,Verizon
5/1/1985,3.6739,3.7033,3.6739,3.6739,2213548,0,Verizon
5/2/1985,3.6592,3.6592,3.6375,3.6592,421682,0,Verizon
5/3/1985,3.6592,3.6957,3.6592,3.6739,1135799,0,Verizon
5/6/1985,3.6739,3.6739,3.6375,3.6448,764502,0,Verizon
5/7/1985,3.6448,3.6522,3.6155,3.6155,936457,0,Verizon
5/8/1985,3.6155,3.6375,3.6082,3.6227,1339518,0,Verizon
5/9/1985,3.6227,3.6375,3.6227,3.6227,769979,0,Verizon
5/10/1985,3.6227,3.6665,3.6227,3.6375,1293521,0,Verizon
5/13/1985,3.6375,3.6665,3.6227,3.6592,868553,0,Verizon
