Date,Open,High,Low,Close,Volume,OpenInt,Company
7/11/1986,3.4318,3.4408,3.4127,3.4408,223174,0,Bank of America
7/14/1986,3.4318,3.4318,3.3467,3.356,229962,0,Bank of America
7/15/1986,3.3749,3.3749,3.2055,3.2242,853660,0,Bank of America
7/16/1986,3.2337,3.262,3.2149,3.262,401374,0,Bank of America
7/17/1986,3.2807,3.3092,3.262,3.262,168014,0,Bank of America
7/18/1986,3.243,3.243,3.1866,3.2337,367433,0,Bank of America
7/21/1986,3.2149,3.2149,3.1771,3.1866,331795,0,Bank of America
7/22/1986,3.2055,3.243,3.1866,3.243,735710,0,Bank of America
7/23/1986,3.2242,3.262,3.2055,3.2055,539690,0,Bank of America
7/24/1986,3.1866,3.1866,3.1017,3.1394,1853276,0,Bank of America
7/25/1986,3.1017,3.1488,3.1017,3.1394,2395512,0,Bank of America
7/28/1986,3.1394,3.1488,3.0736,3.1017,794263,0,Bank of America
7/29/1986,3.0826,3.1017,3.0359,3.1017,1041196,0,Bank of America
7/30/1986,3.1205,3.2055,3.0826,3.2055,280026,0,Bank of America
7/31/1986,3.1866,3.1866,3.1394,3.1582,1442567,0,Bank of America
8/1/1986,3.1488,3.1676,3.1017,3.1205,2734939,0,Bank of America
8/4/1986,3.1205,3.2055,3.0924,3.1866,576178,0,Bank of America
8/5/1986,3.2242,3.243,3.2055,3.243,553268,0,Bank of America
8/6/1986,3.262,3.2807,3.243,3.2807,1087867,0,Bank of America
8/7/1986,3.262,3.2807,3.243,3.243,1886371,0,Bank of America
8/8/1986,3.243,3.2807,3.243,3.262,1641133,0,Bank of America
8/11/1986,3.243,3.2998,3.243,3.2902,484534,0,Bank of America
8/12/1986,3.2998,3.2998,3.2807,3.2902,667823,0,Bank of America
8/13/1986,3.2807,3.3376,3.2807,3.3376,1412019,0,Bank of America
8/14/1986,3.3184,3.356,3.3184,3.3376,1980561,0,Bank of America
8/15/1986,3.3376,3.3749,3.3376,3.3467,1831215,0,Bank of America
8/18/1986,3.3376,3.3467,3.3184,3.3376,178199,0,Bank of America
8/19/1986,3.3184,3.3467,3.3184,3.3467,201114,0,Bank of America
8/20/1986,3.3376,3.3467,3.3184,3.3376,182443,0,Bank of America
8/21/1986,3.3184,3.3467,3.3092,3.3092,488773,0,Bank of America
8/22/1986,3.2902,3.3376,3.2807,3.3376,381859,0,Bank of America
8/25/1986,3.3376,3.3376,3.3092,3.3092,97587,0,Bank of America
8/26/1986,3.3184,3.356,3.3184,3.356,423435,0,Bank of America
8/27/1986,3.3467,3.3749,3.3376,3.3658,12813398,0,Bank of America
8/28/1986,3.3749,3.394,3.3467,3.394,10861690,0,Bank of America
8/29/1986,3.4127,3.4224,3.3749,3.4127,212991,0,Bank of America
9/2/1986,3.394,3.394,3.3376,3.3467,619458,0,Bank of America
9/3/1986,3.3376,3.3658,3.3376,3.3658,577030,0,Bank of America
9/4/1986,3.3658,3.4127,3.3376,3.4127,770503,0,Bank of America
9/5/1986,3.3749,3.3749,3.3376,3.3467,556663,0,Bank of America
9/8/1986,3.3376,3.3467,3.3184,3.3376,849418,0,Bank of America
9/9/1986,3.3184,3.3376,3.2902,3.2998,437862,0,Bank of America
9/10/1986,3.2902,3.2902,3.243,3.2712,1162540,0,Bank of America
9/11/1986,3.262,3.262,3.0736,3.0826,905426,0,Bank of America
9/12/1986,3.0826,3.0826,2.9039,2.9039,912212,0,Bank of America
9/15/1986,2.9415,2.9415,2.8096,2.9039,676311,0,Bank of America
9/16/1986,2.9039,2.9039,2.8096,2.8847,815471,0,Bank of America
9/17/1986,2.9039,2.9226,2.8659,2.9039,624547,0,Bank of America
9/18/1986,2.9226,2.9226,2.828,2.8566,629637,0,Bank of America
9/19/1986,2.8659,2.8847,2.8378,2.8847,562602,0,Bank of America
9/22/1986,2.9039,2.9226,2.8847,2.9226,262208,0,Bank of America
9/23/1986,2.9415,2.9415,2.8659,2.9415,1083627,0,Bank of America
9/24/1986,2.9697,3.1017,2.9415,3.1017,714494,0,Bank of America
9/25/1986,3.1017,3.1205,3.0075,3.0736,834141,0,Bank of America
9/26/1986,3.0545,3.0826,3.0262,3.0545,866391,0,Bank of America
9/29/1986,3.0075,3.0169,2.9415,3.0169,336033,0,Bank of America
9/30/1986,2.979,3.0262,2.9226,3.0262,571088,0,Bank of America
10/1/1986,3.0262,3.0826,3.0262,3.0451,229962,0,Bank of America
10/2/1986,3.0451,3.0451,2.9415,2.9697,261360,0,Bank of America
10/3/1986,2.9697,3.0545,2.9697,3.0451,832445,0,Bank of America
10/6/1986,3.0451,3.0736,3.0451,3.0639,187535,0,Bank of America
10/7/1986,3.0639,3.0736,3.0451,3.0736,305487,0,Bank of America
10/8/1986,3.0736,3.0736,3.0451,3.0639,104375,0,Bank of America
10/9/1986,3.0639,3.0826,3.0545,3.0826,191778,0,Bank of America
10/10/1986,3.0736,3.0826,3.0736,3.0826,89103,0,Bank of America
10/13/1986,3.0826,3.1017,3.0736,3.0826,38185,0,Bank of America
10/14/1986,3.1017,3.1017,3.0262,3.0262,156984,0,Bank of America
10/15/1986,3.0451,3.0639,2.979,3.0639,428527,0,Bank of America
10/16/1986,3.0736,3.0826,3.0545,3.0826,186684,0,Bank of America
10/17/1986,3.0639,3.0639,3.0262,3.0451,108619,0,Bank of America
10/20/1986,3.0451,3.0451,2.951,2.979,92496,0,Bank of America
10/21/1986,2.9981,3.0262,2.9697,2.9887,162923,0,Bank of America
10/22/1986,2.9697,3.0075,2.9415,2.951,255419,0,Bank of America
10/23/1986,2.9697,3.0075,2.9415,2.9981,430223,0,Bank of America
10/24/1986,2.9887,2.9887,2.9226,2.9697,276634,0,Bank of America
10/27/1986,2.979,3.0075,2.932,2.9697,264755,0,Bank of America
10/28/1986,2.9887,3.0075,2.9415,2.9697,194322,0,Bank of America
10/29/1986,2.932,2.9415,2.9039,2.9415,225720,0,Bank of America
10/30/1986,2.9415,2.951,2.9132,2.951,207902,0,Bank of America
10/31/1986,2.9415,2.951,2.932,2.951,199418,0,Bank of America
11/3/1986,2.9415,2.9697,2.9415,2.9415,160381,0,Bank of America
11/4/1986,2.9415,2.951,2.9226,2.951,373371,0,Bank of America
11/5/1986,2.951,2.979,2.9415,2.979,1538454,0,Bank of America
11/6/1986,2.9887,2.9981,2.951,2.9697,1563066,0,Bank of America
11/7/1986,2.9887,2.9981,2.9887,2.9981,67036,0,Bank of America
11/10/1986,2.9887,2.9887,2.9697,2.979,88252,0,Bank of America
11/11/1986,2.9697,2.979,2.932,2.979,132376,0,Bank of America
11/12/1986,2.9887,2.9981,2.9415,2.979,1442567,0,Bank of America
11/13/1986,2.979,2.979,2.9039,2.932,1818485,0,Bank of America
11/14/1986,2.9415,2.9415,2.8847,2.9132,140017,0,Bank of America
11/17/1986,2.9415,2.951,2.9226,2.9415,175653,0,Bank of America
11/18/1986,2.9415,2.9415,2.7338,2.7338,789169,0,Bank of America
11/19/1986,2.7528,2.8096,2.7338,2.8096,2228343,0,Bank of America
11/20/1986,2.8378,2.8659,2.7814,2.8471,2163004,0,Bank of America
11/21/1986,2.8659,2.8847,2.828,2.8659,640245,0,Bank of America
11/24/1986,2.8378,2.8659,2.8096,2.8659,496836,0,Bank of America
11/25/1986,2.8659,2.8847,2.7718,2.828,1131568,0,Bank of America
11/26/1986,2.8566,2.8847,2.8378,2.8847,314820,0,Bank of America
11/28/1986,2.8566,2.9039,2.8096,2.9039,342397,0,Bank of America
12/1/1986,2.9697,2.9697,2.828,2.9697,384400,0,Bank of America
12/2/1986,2.9697,3.1017,2.9697,3.0359,1061563,0,Bank of America
12/3/1986,3.0359,3.0826,2.9697,3.0545,722980,0,Bank of America
12/4/1986,3.0545,3.1017,3.0075,3.0826,708129,0,Bank of America
12/5/1986,3.0169,3.0545,2.9697,3.0359,394159,0,Bank of America
12/8/1986,3.0359,3.0639,2.9415,3.0639,722558,0,Bank of America
12/9/1986,3.0359,3.0639,3.0075,3.0359,385671,0,Bank of America
12/10/1986,3.0359,3.0545,2.9887,3.0169,671219,0,Bank of America
12/11/1986,3.0545,3.0639,2.9697,3.0545,638122,0,Bank of America
12/12/1986,3.0545,3.0639,3.0075,3.0545,288090,0,Bank of America
12/15/1986,3.0169,3.1771,2.951,3.1771,1570704,0,Bank of America
12/16/1986,3.1394,3.2242,3.1017,3.2242,997495,0,Bank of America
12/17/1986,3.2242,3.2242,3.1394,3.1866,599089,0,Bank of America
12/18/1986,3.2055,3.2524,3.1582,3.243,815900,0,Bank of America
12/19/1986,3.243,3.3184,3.2242,3.2902,1250790,0,Bank of America
12/22/1986,3.2902,3.3376,3.2524,3.2998,1668290,0,Bank of America
12/23/1986,3.2712,3.2998,3.2242,3.2524,921545,0,Bank of America
12/24/1986,3.2242,3.2712,3.1866,3.243,450165,0,Bank of America
12/26/1986,3.243,3.243,3.1866,3.243,94617,0,Bank of America
12/29/1986,3.2242,3.2242,3.1394,3.1394,276634,0,Bank of America
12/30/1986,3.1394,3.1771,3.0169,3.0639,548601,0,Bank of America
12/31/1986,3.0639,3.0639,2.8847,2.9039,367433,0,Bank of America
1/2/1987,2.9415,3.0359,2.8471,3.0075,352155,0,Bank of America
1/5/1987,3.0359,3.1582,3.0075,3.1582,448468,0,Bank of America
1/6/1987,3.1582,3.243,3.1394,3.2055,398827,0,Bank of America
1/7/1987,3.2242,3.3184,3.2055,3.3184,269422,0,Bank of America
1/8/1987,3.3184,3.3376,3.243,3.2902,582966,0,Bank of America
1/9/1987,3.2524,3.2902,3.1771,3.243,467563,0,Bank of America
1/12/1987,3.2055,3.2902,3.1866,3.2902,943611,0,Bank of America
1/13/1987,3.243,3.2712,3.243,3.2712,581271,0,Bank of America
1/14/1987,3.2524,3.2998,3.1866,3.2712,1006827,0,Bank of America
1/15/1987,3.2902,3.2998,3.2242,3.2998,642367,0,Bank of America
1/16/1987,3.2998,3.3376,3.1771,3.243,762013,0,Bank of America
1/19/1987,3.243,3.243,3.1771,3.243,232509,0,Bank of America
1/20/1987,3.243,3.2524,3.1771,3.2242,969492,0,Bank of America
1/21/1987,3.2055,3.2524,3.1582,3.243,618185,0,Bank of America
1/22/1987,3.2242,3.3184,3.2242,3.2998,856207,0,Bank of America
1/23/1987,3.3184,3.3376,3.1205,3.1205,967794,0,Bank of America
1/26/1987,3.1394,3.2242,3.1017,3.1394,354278,0,Bank of America
1/27/1987,3.1205,3.243,3.1205,3.243,979249,0,Bank of America
1/28/1987,3.2712,3.2712,3.1771,3.2712,516779,0,Bank of America
1/29/1987,3.2902,3.2902,3.1582,3.2055,774318,0,Bank of America
1/30/1987,3.1771,3.2524,3.1582,3.243,451867,0,Bank of America
2/2/1987,3.2712,3.3376,3.2242,3.2902,1923282,0,Bank of America
2/3/1987,3.2712,3.3376,3.2712,3.3184,280877,0,Bank of America
2/4/1987,3.356,3.3749,3.2998,3.356,989432,0,Bank of America
2/5/1987,3.3376,3.3749,3.2902,3.3376,713223,0,Bank of America
2/6/1987,3.3376,3.3376,3.2998,3.2998,519327,0,Bank of America
2/9/1987,3.356,3.3749,3.2712,3.2998,2073904,0,Bank of America
2/10/1987,3.2712,3.3184,3.2055,3.2524,440406,0,Bank of America
2/11/1987,3.2902,3.3749,3.2055,3.3749,322877,0,Bank of America
2/12/1987,3.3749,3.3749,3.243,3.2524,501503,0,Bank of America
2/13/1987,3.2902,3.4224,3.243,3.4127,914334,0,Bank of America
2/17/1987,3.3749,3.4224,3.356,3.356,434046,0,Bank of America
2/18/1987,3.394,3.394,3.2712,3.356,595695,0,Bank of America
2/19/1987,3.394,3.394,3.2902,3.3376,791293,0,Bank of America
2/20/1987,3.356,3.356,3.2902,3.2998,642367,0,Bank of America
2/23/1987,3.2712,3.3376,3.2524,3.3184,469683,0,Bank of America
2/24/1987,3.2998,3.4127,3.2902,3.394,515930,0,Bank of America
2/25/1987,3.394,3.394,3.3184,3.3749,554965,0,Bank of America
2/26/1987,3.3749,3.394,3.2902,3.3376,651275,0,Bank of America
2/27/1987,3.3749,3.3749,3.3184,3.356,732314,0,Bank of America
3/2/1987,3.356,3.3843,3.3376,3.356,791716,0,Bank of America
3/3/1987,3.3843,3.4408,3.3376,3.4127,635577,0,Bank of America
3/4/1987,3.4034,3.4408,3.4034,3.4408,1281765,0,Bank of America
3/5/1987,3.4506,3.4695,3.3376,3.3843,1600825,0,Bank of America
3/6/1987,3.3658,3.4127,3.356,3.4127,693283,0,Bank of America
3/9/1987,3.4408,3.4408,3.356,3.3658,134075,0,Bank of America
3/10/1987,3.4034,3.4884,3.4034,3.4408,952945,0,Bank of America
3/11/1987,3.4695,3.4695,3.3658,3.3843,605877,0,Bank of America
3/12/1987,3.356,3.4978,3.356,3.4884,580844,0,Bank of America
3/13/1987,3.4884,3.5351,3.4506,3.4978,307606,0,Bank of America
3/16/1987,3.5163,3.5163,3.4127,3.4884,404768,0,Bank of America
3/17/1987,3.4506,3.4978,3.4408,3.4978,584240,0,Bank of America
3/18/1987,3.4978,3.5921,3.4884,3.5729,404768,0,Bank of America
3/19/1987,3.5544,3.6107,3.5163,3.5921,334764,0,Bank of America
3/20/1987,3.6107,3.6578,3.5729,3.6578,615212,0,Bank of America
3/23/1987,3.6389,3.6389,3.5351,3.6389,899908,0,Bank of America
3/24/1987,3.6107,3.6295,3.5351,3.5729,344098,0,Bank of America
3/25/1987,3.5351,3.6107,3.4127,3.5351,387370,0,Bank of America
3/26/1987,3.5351,3.6107,3.5163,3.5921,336456,0,Bank of America
3/27/1987,3.5163,3.6107,3.4506,3.5351,380586,0,Bank of America
3/30/1987,3.4695,3.4978,3.3184,3.4978,303787,0,Bank of America
3/31/1987,3.5351,3.5544,3.4408,3.4408,790019,0,Bank of America
4/1/1987,3.4034,3.4506,3.262,3.3658,556239,0,Bank of America
4/2/1987,3.3843,3.3843,3.2337,3.2998,1094232,0,Bank of America
4/3/1987,3.356,3.5351,3.2807,3.5351,420468,0,Bank of America
4/6/1987,3.4978,3.5544,3.4408,3.4695,421316,0,Bank of America
4/7/1987,3.4978,3.4978,3.262,3.356,1082351,0,Bank of America
4/8/1987,3.356,3.5163,3.356,3.4978,871054,0,Bank of America
4/9/1987,3.4695,3.4978,3.4034,3.4506,480715,0,Bank of America
4/10/1987,3.4408,3.4408,3.3658,3.4127,233357,0,Bank of America
4/13/1987,3.4034,3.4034,3.2807,3.2807,683523,0,Bank of America
4/14/1987,3.0262,3.1582,2.8847,3.1017,734435,0,Bank of America
4/15/1987,3.13,3.3658,3.0451,3.3376,507867,0,Bank of America
4/16/1987,3.356,3.3843,3.2807,3.3376,531204,0,Bank of America
4/20/1987,3.3184,3.3184,3.1488,3.2807,302091,0,Bank of America
4/21/1987,3.3184,3.356,3.2337,3.356,335607,0,Bank of America
4/22/1987,3.243,3.3376,3.2149,3.262,612665,0,Bank of America
4/23/1987,3.262,3.262,3.1488,3.243,306759,0,Bank of America
4/24/1987,3.243,3.243,3.0451,3.2337,391614,0,Bank of America
4/27/1987,3.1959,3.2998,3.0262,3.1959,538843,0,Bank of America
4/28/1987,3.1959,3.1959,3.0262,3.13,615212,0,Bank of America
4/29/1987,3.13,3.1866,3.1017,3.13,241845,0,Bank of America
4/30/1987,3.1582,3.243,3.13,3.2149,328395,0,Bank of America
5/1/1987,3.2149,3.2337,3.13,3.1959,332638,0,Bank of America
5/4/1987,3.2337,3.262,3.13,3.262,2157063,0,Bank of America
5/5/1987,3.262,3.3376,3.2337,3.3376,700495,0,Bank of America
5/6/1987,3.2998,3.2998,3.1959,3.2337,152317,0,Bank of America
5/7/1987,3.262,3.2998,3.1866,3.2807,244813,0,Bank of America
5/8/1987,3.243,3.3184,3.1866,3.2998,173109,0,Bank of America
5/11/1987,3.262,3.4034,3.262,3.3184,834992,0,Bank of America
5/12/1987,3.2807,3.356,3.1959,3.2998,1430266,0,Bank of America
5/13/1987,3.2807,3.3658,3.1488,3.356,177351,0,Bank of America
5/14/1987,3.3184,3.3184,3.1959,3.262,152317,0,Bank of America
5/15/1987,3.2337,3.2337,3.0639,3.1582,232086,0,Bank of America
5/18/1987,3.1959,3.1959,3.0451,3.1866,385253,0,Bank of America
5/19/1987,3.1959,3.1959,3.0451,3.0639,1525729,0,Bank of America
5/20/1987,3.0451,3.0826,2.9887,2.9887,500231,0,Bank of America
5/21/1987,3.0639,3.1017,3.0262,3.0262,318214,0,Bank of America
5/22/1987,3.0451,3.1111,3.0451,3.0639,515083,0,Bank of America
5/26/1987,3.13,3.1866,3.1111,3.1488,496413,0,Bank of America
5/27/1987,3.1582,3.1959,3.13,3.1582,1527848,0,Bank of America
5/28/1987,3.1866,3.262,3.0639,3.2337,421738,0,Bank of America
5/29/1987,3.1866,3.2149,3.1111,3.1959,333487,0,Bank of America
6/1/1987,3.2242,3.262,3.1866,3.2242,309303,0,Bank of America
6/2/1987,3.262,3.2807,3.1394,3.243,242688,0,Bank of America
6/3/1987,3.2055,3.2807,3.2055,3.262,478169,0,Bank of America
6/4/1987,3.262,3.2807,3.1866,3.243,113288,0,Bank of America
6/5/1987,3.2055,3.2807,3.1394,3.262,1432386,0,Bank of America
6/8/1987,3.2242,3.262,3.1394,3.243,230813,0,Bank of America
6/9/1987,3.2998,3.3467,3.2055,3.3283,497265,0,Bank of America
6/10/1987,3.2998,3.394,3.2998,3.3283,302091,0,Bank of America
6/11/1987,3.3658,3.4127,3.3184,3.394,210444,0,Bank of America
6/12/1987,3.4318,3.4601,3.394,3.4601,402219,0,Bank of America
6/15/1987,3.4601,3.5544,3.4506,3.479,354278,0,Bank of America
6/16/1987,3.4978,3.5544,3.4506,3.5351,640671,0,Bank of America
6/17/1987,3.5729,3.5729,3.4978,3.5544,446346,0,Bank of America
6/18/1987,3.5729,3.5729,3.5544,3.5729,383977,0,Bank of America
6/19/1987,3.5729,3.5729,3.5351,3.5729,722132,0,Bank of America
6/22/1987,3.5544,3.5921,3.5163,3.5544,676732,0,Bank of America
6/23/1987,3.5729,3.5921,3.5351,3.5921,670794,0,Bank of America
6/24/1987,3.6107,3.6204,3.5921,3.5921,562602,0,Bank of America
6/25/1987,3.6107,3.6389,3.5921,3.6204,399677,0,Bank of America
6/26/1987,3.5921,3.6204,3.5729,3.5921,656368,0,Bank of America
6/29/1987,3.6107,3.6204,3.5729,3.5921,924514,0,Bank of America
6/30/1987,3.5921,3.6107,3.5544,3.5544,397128,0,Bank of America
7/1/1987,3.5544,3.5729,3.4601,3.4978,1141749,0,Bank of America
7/2/1987,3.4978,3.4978,3.4506,3.479,421738,0,Bank of America
7/6/1987,3.4318,3.4318,3.3467,3.4127,2049719,0,Bank of America
7/7/1987,3.3749,3.4318,3.3749,3.394,704313,0,Bank of America
7/8/1987,3.394,3.394,3.3184,3.3283,924939,0,Bank of America
7/9/1987,3.3467,3.3749,3.3184,3.3467,581694,0,Bank of America
7/10/1987,3.3283,3.394,3.3184,3.3749,1887642,0,Bank of America
7/13/1987,3.3467,3.3658,3.3283,3.3467,336033,0,Bank of America
7/14/1987,3.3283,3.3749,3.3283,3.3658,366584,0,Bank of America
7/15/1987,3.2998,3.3658,3.2998,3.3184,768379,0,Bank of America
7/16/1987,3.2998,3.3658,3.2998,3.3283,1755690,0,Bank of America
7/17/1987,3.3283,3.3467,3.2998,3.3283,2078146,0,Bank of America
7/20/1987,3.2998,3.3283,3.262,3.2998,821414,0,Bank of America
7/21/1987,3.262,3.3184,3.262,3.2807,632610,0,Bank of America
7/22/1987,3.262,3.3467,3.262,3.3184,394585,0,Bank of America
7/23/1987,3.3283,3.3749,3.3184,3.3749,941489,0,Bank of America
7/24/1987,3.3467,3.3749,3.3283,3.3749,1849880,0,Bank of America
7/27/1987,3.394,3.394,3.3467,3.3658,846025,0,Bank of America
7/28/1987,3.3467,3.394,3.3184,3.394,604604,0,Bank of America
7/29/1987,3.3658,3.394,3.3467,3.394,760743,0,Bank of America
7/30/1987,3.394,3.4127,3.3658,3.394,336033,0,Bank of America
7/31/1987,3.3749,3.4318,3.3749,3.4127,752681,0,Bank of America
8/3/1987,3.3749,3.4601,3.3749,3.4127,1192665,0,Bank of America
8/4/1987,3.4127,3.4601,3.394,3.4127,792139,0,Bank of America
8/5/1987,3.394,3.479,3.394,3.4601,851115,0,Bank of America
8/6/1987,3.4506,3.5351,3.4506,3.5163,680976,0,Bank of America
8/7/1987,3.4978,3.5544,3.4978,3.5351,1103567,0,Bank of America
8/10/1987,3.5163,3.6204,3.5163,3.6204,1043740,0,Bank of America
8/11/1987,3.6204,3.6768,3.5351,3.6768,2027233,0,Bank of America
8/12/1987,3.6389,3.6389,3.5729,3.6204,1347528,0,Bank of America
8/13/1987,3.5921,3.6578,3.5921,3.6389,1094232,0,Bank of America
8/14/1987,3.6107,3.743,3.5729,3.7052,1428142,0,Bank of America
8/17/1987,3.7052,3.743,3.6578,3.7052,1283460,0,Bank of America
8/18/1987,3.6955,3.7238,3.6768,3.7052,791293,0,Bank of America
8/19/1987,3.7238,3.7523,3.6768,3.743,710255,0,Bank of America
8/20/1987,3.7238,3.8935,3.7238,3.8275,881664,0,Bank of America
8/21/1987,3.8464,3.8935,3.8275,3.8935,590181,0,Bank of America
8/24/1987,3.8935,3.9688,3.8464,3.9126,846025,0,Bank of America
8/25/1987,3.9126,3.9972,3.8935,3.9313,1230850,0,Bank of America
8/26/1987,3.8935,3.9313,3.8464,3.9313,1335649,0,Bank of America
8/27/1987,3.8935,3.9313,3.8464,3.856,1008099,0,Bank of America
8/28/1987,3.8089,3.8275,3.771,3.7993,515930,0,Bank of America
8/31/1987,3.771,3.8371,3.771,3.771,708555,0,Bank of America
9/1/1987,3.7333,3.8089,3.7333,3.7523,906694,0,Bank of America
9/2/1987,3.7333,3.771,3.6295,3.7333,769652,0,Bank of America
9/3/1987,3.7523,3.771,3.5262,3.6107,11527817,0,Bank of America
9/4/1987,3.6485,3.6485,3.5163,3.6107,397552,0,Bank of America
9/8/1987,3.5262,3.5262,3.4224,3.479,1332256,0,Bank of America
9/9/1987,3.4408,3.4408,3.4127,3.4408,1111625,0,Bank of America
9/10/1987,3.4408,3.4601,3.4127,3.4408,1705623,0,Bank of America
9/11/1987,3.4601,3.4978,3.4224,3.4601,1173146,0,Bank of America
9/14/1987,3.479,3.4978,3.394,3.4978,857901,0,Bank of America
9/15/1987,3.5163,3.5262,3.4408,3.5262,551147,0,Bank of America
9/16/1987,3.5637,3.5637,3.4408,3.4601,701345,0,Bank of America
9/17/1987,3.4601,3.4601,3.394,3.394,778563,0,Bank of America
9/18/1987,3.4127,3.4224,3.3749,3.3749,964396,0,Bank of America
9/21/1987,3.394,3.4127,3.3376,3.3749,607152,0,Bank of America
9/22/1987,3.3376,3.3749,3.2807,3.356,1076835,0,Bank of America
9/23/1987,3.356,3.4127,3.356,3.4127,651275,0,Bank of America
9/24/1987,3.4127,3.4127,3.356,3.394,644489,0,Bank of America
9/25/1987,3.356,3.3749,3.3376,3.356,639397,0,Bank of America
9/28/1987,3.3376,3.479,3.3376,3.4127,641094,0,Bank of America
9/29/1987,3.4127,3.4601,3.394,3.4127,551997,0,Bank of America
9/30/1987,3.3749,3.4224,3.3184,3.3749,1010646,0,Bank of America
10/1/1987,3.394,3.4224,3.3376,3.394,657642,0,Bank of America
10/2/1987,3.4127,3.4127,3.3749,3.3749,465443,0,Bank of America
10/5/1987,3.3749,3.394,3.3376,3.3376,570662,0,Bank of America
10/6/1987,3.3376,3.356,3.2998,3.3184,971613,0,Bank of America
10/7/1987,3.3376,3.3376,3.1866,3.2337,964396,0,Bank of America
10/8/1987,3.2055,3.2524,3.1488,3.1582,360215,0,Bank of America
10/9/1987,3.1866,3.262,3.1488,3.2149,978400,0,Bank of America
10/12/1987,3.1488,3.2149,3.1017,3.1866,1044585,0,Bank of America
10/13/1987,3.1866,3.2149,3.0451,3.13,1678047,0,Bank of America
10/14/1987,3.1111,3.13,2.9887,3.0826,605457,0,Bank of America
10/15/1987,3.0451,3.1488,3.0262,3.0451,461197,0,Bank of America
10/16/1987,3.0451,3.1111,2.9887,2.9887,674188,0,Bank of America
10/19/1987,2.9697,2.9697,2.4039,2.4324,1302979,0,Bank of America
10/20/1987,2.4889,2.6301,2.3569,2.4324,1840972,0,Bank of America
10/21/1987,2.4889,2.5739,2.4889,2.5075,1774359,0,Bank of America
10/22/1987,2.4231,2.4512,2.338,2.4231,2127365,0,Bank of America
10/23/1987,2.3849,2.4702,2.3569,2.4702,966522,0,Bank of America
10/26/1987,2.4512,2.4512,2.3569,2.3759,1101866,0,Bank of America
10/27/1987,2.4324,2.4512,2.3849,2.4324,645761,0,Bank of America
10/28/1987,2.4512,2.4512,2.3569,2.4512,336456,0,Bank of America
10/29/1987,2.4324,2.555,2.4324,2.5359,1678047,0,Bank of America
10/30/1987,2.5267,2.5925,2.5267,2.5359,1522331,0,Bank of America
11/2/1987,2.5359,2.6301,2.5359,2.5925,1094655,0,Bank of America
11/3/1987,2.5267,2.5739,2.5075,2.555,2297925,0,Bank of America
11/4/1987,2.5267,2.6301,2.5267,2.555,529082,0,Bank of America
11/5/1987,2.5359,2.6491,2.5359,2.5925,655943,0,Bank of America
11/6/1987,2.6869,2.6965,2.5925,2.5925,1186728,0,Bank of America
11/9/1987,2.555,2.6113,2.5359,2.5925,315666,0,Bank of America
11/10/1987,2.5925,2.6682,2.5359,2.5925,477747,0,Bank of America
11/11/1987,2.6682,2.7338,2.6682,2.6869,566845,0,Bank of America
